name,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,State,availability_365,Rating,,,,,,,,,,,,,,,,,,,,,,
Home in Saint James · ★4.43 · 1 bedroom · 1 bed · 1 shared bath,Lisa,Town of Victoria Park,-31.99934,115.9102,Private room,54,3,14,28/05/2023,2.25,7,Western Australia,78,4.43,,,,,,,,,,,,,,,,,,,,,,
Home in South Lismore · 1 bedroom · 1 bed · 1 shared bath,Megan,City of Lismore,-28.81081,153.26601,Private room,54,90,0,,,1,New South Wales,365,0,,,,,,,,,,,,,,,,,,,,,,
Home in Kingsgrove · 1 bedroom · 2 beds · 1 shared bath,Sri,Canterbury,-33.93016,151.09837,Private room,54,90,0,,,2,New South Wales,247,0,,,,,,,,,,,,,,,,,,,,,,
Home in Croydon Park · 1 bedroom · 1 bed · 2 baths,Ronnie,Canterbury,-33.89483,151.11093,Private room,54,90,1,1/01/2015,0.01,1,New South Wales,0,0,,,,,,,,,,,,,,,,,,,,,,
Rental unit in Epping · 1 bedroom · 1 bed · 1 bath,William,Parramatta,-33.7758,151.07672,Private room,54,90,0,,,2,New South Wales,0,0,,,,,,,,,,,,,,,,,,,,,,
Home in Elderslie · ★4.71 · 2 bedrooms · 1 bed · 1 private bath,Dash,"Camden, New South Wales",-34.05275,150.71093,Private room,54,90,7,5/04/2019,0.09,2,New South Wales,0,4.71,,,,,,,,,,,,,,,,,,,,,,
Rental unit in Coogee · 1 bedroom · 1 bed · 1 shared bath,Warwick,City of Randwick,-33.91665,151.25269,Private room,54,90,0,,,1,New South Wales,0,0,,,,,,,,,,,,,,,,,,,,,,
Rental unit in Tamarama · 1 bedroom · 1 bed · 1 shared bath,Kat,Waverley,-33.89706,151.26766,Private room,54,90,0,,,1,New South Wales,0,0,,,,,,,,,,,,,,,,,,,,,,
Rental unit in Bondi Beach · 1 bedroom · 1 bed · 1 bath,Leni,Waverley,-33.88551,151.2728,Private room,54,90,1,5/01/2017,0.01,3,New South Wales,0,0,,,,,,,,,,,,,,,,,,,,,,
Home in Kingsford · ★4.43 · 1 bedroom · 1 bed · 3.5 shared baths,Frankie,Randwick,-33.92276,151.22246,Private room,54,90,8,13/02/2020,0.12,5,New South Wales,0,4.43,,,,,,,,,,,,,,,,,,,,,,
Rental unit in Strathfield · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,Kam,"Burwood, New South Wales",-33.87439,151.09551,Private room,54,90,4,16/07/2017,0.05,1,New South Wales,0,4.75,,,,,,,,,,,,,,,,,,,,,,
Rental unit in Eastlakes · 1 bedroom · 1 bed · 1 bath,Darren,"Botany Bay, Derbyshire",-33.92818,151.20956,Private room,54,90,1,17/05/2017,0.01,2,New South Wales,0,0,,,,,,,,,,,,,,,,,,,,,,
Home in Paddington · 1 bedroom · 1 bed · 3 shared baths,Belinda,Woollahra,-33.88049,151.22913,Private room,54,90,0,,,1,New South Wales,0,0,,,,,,,,,,,,,,,,,,,,,,
Home in Elderslie · 1 bedroom · 1 bed · 1 private bath,Dash,"Camden, New South Wales",-34.0544,150.7105,Private room,54,90,0,,,2,New South Wales,0,0,,,,,,,,,,,,,,,,,,,,,,
Townhouse in Belmore · 1 bedroom · 1 bed · 1 shared bath,丽芳,Canterbury,-33.91568,151.08438,Private room,54,90,0,,,5,New South Wales,0,0,,,,,,,,,,,,,,,,,,,,,,
Home in Kingsford · ★4.78 · 1 bedroom · 1 bed · 3.5 shared baths,Frankie,"Randwick, New South Wales",-33.92277,151.2226,Private room,54,90,9,19/02/2020,0.13,5,New South Wales,0,4.78,,,,,,,,,,,,,,,,,,,,,,
Home in Surry Hills · ★4.54 · 1 bedroom · 1 bed · 1 shared bath,Bappy,Sydney,-33.88425,151.21688,Private room,54,90,194,20/02/2020,3.07,10,New South Wales,0,4.54,,,,,,,,,,,,,,,,,,,,,,
Villa in Guildford West · Studio · 1 bed · 1 shared bath,Harry,"Holroyd, New South Wales",-33.85439,150.96466,Private room,54,90,0,,,1,New South Wales,363,0,,,,,,,,,,,,,,,,,,,,,,
Villa in Hurstville · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,Jason,Hurstville,-33.95936,151.10329,Private room,54,90,5,21/04/2019,0.09,2,New South Wales,0,5,,,,,,,,,,,,,,,,,,,,,,
Rental unit in Lane Cove West · 1 bedroom · 1 bed · 2 baths,Maryam,Lane Cove Council,-33.80404,151.14678,Private room,54,90,0,,,1,New South Wales,0,0,,,,,,,,,,,,,,,,,,,,,,
Home in Glenwood · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,Supreet,Blacktown,-33.7404,150.94208,Private room,54,90,3,22/12/2019,0.06,1,New South Wales,0,5,,,,,,,,,,,,,,,,,,,,,,
Home in Padstow · ★4.84 · 1 bedroom · 1 bed · 2 shared baths,Pinky,Bankstown,-33.96292,151.03205,Private room,54,2,77,25/05/2023,1.53,7,New South Wales,98,4.84,,,,,,,,,,,,,,,,,,,,,,
Villa in Parramatta · 1 bedroom · 1 bed · 1.5 shared baths,Li,Parramatta,-33.81193,151.01982,Private room,54,90,2,15/07/2019,0.04,1,New South Wales,0,0,,,,,,,,,,,,,,,,,,,,,,
Rental unit in Bondi Beach · ★4.43 · 1 bedroom · 1 bed · 1 shared bath,Melody,Waverley,-33.89247,151.27387,Private room,54,90,7,1/10/2019,0.14,2,New South Wales,0,4.43,,,,,,,,,,,,,,,,,,,,,,
Rental unit in Ultimo · Studio · 1 bed · 1 private bath,Li,Sydney,-33.87805,151.20002,Private room,54,90,0,,,4,New South Wales,0,0,,,,,,,,,,,,,,,,,,,,,,
Rental unit in Rose Bay · 1 bedroom · 1 bed · 2 shared baths,Melanie,Waverley,-33.87592,151.27291,Private room,54,90,1,30/12/2019,0.02,2,New South Wales,0,0,,,,,,,,,,,,,,,,,,,,,,
Rental unit in Rose Bay · 2 bedrooms · 1 bed · 1 shared bath,Raquel,Waverley,-33.87812,151.27052,Private room,54,90,1,1/01/2020,0.02,1,New South Wales,0,0,,,,,,,,,,,,,,,,,,,,,,
Home in Newtown  · 1 bedroom · 2 shared baths,Francesca,Sydney,-33.89248,151.18813,Private room,54,90,0,,,1,New South Wales,0,0,,,,,,,,,,,,,,,,,,,,,,
Rental unit in Macquarie Park · 1 bedroom · 1 bed · 1 shared bath,Lkhamkhuu,Ryde,-33.77887,151.11486,Private room,54,90,0,,,1,New South Wales,91,0,,,,,,,,,,,,,,,,,,,,,,
Home in Revesby · 1 bedroom · 2 beds · 1 shared bath,Mona,Bankstown,-33.94342,151.01155,Private room,54,90,0,,,2,New South Wales,89,0,,,,,,,,,,,,,,,,,,,,,,
Home in Sans Souci · ★4.67 · 1 bedroom · 1 bed · 2 shared baths,Krzysztof,"Rockdale, New South Wales",-33.99942494,151.1355359,Private room,54,5,6,2/09/2023,1.64,11,New South Wales,342,4.67,,,,,,,,,,,,,,,,,,,,,,
Rental unit in Liverpool · 1 bedroom · 1 bed · 1 private bath,虹,Liverpool,-33.91499034,150.9270539,Private room,54,90,0,,,3,New South Wales,186,0,,,,,,,,,,,,,,,,,,,,,,
Home in Westmead · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,Vikas,City of Holroyd,-33.81903179,150.992287,Private room,54,4,5,31/08/2023,1.04,3,New South Wales,71,5,,,,,,,,,,,,,,,,,,,,,,
Home in Colac · ★4.86 · 1 bedroom · 2 beds · 1 shared bath,Anne-Marie,Shire of Colac Otway,-38.33307,143.56056,Private room,55,1,74,29/04/2023,0.95,2,Victoria,57,4.86,,,,,,,,,,,,,,,,,,,,,,
Home in Tarrone · ★4.92 · 1 bedroom · 1 bed · 1 private bath,Debbie,Shire of Moyne,-38.2796,142.20096,Private room,55,1,61,13/03/2023,0.99,1,Victoria,144,4.92,,,,,,,,,,,,,,,,,,,,,,
Hotel in Geelong · ★4.57 · 1 bedroom · 1 bed · 2 shared baths,Nicholas,City of Greater Geelong,-38.14941,144.36273,Private room,55,2,23,18/05/2023,0.78,36,Victoria,171,4.57,,,,,,,,,,,,,,,,,,,,,,
Home in Armstrong Creek · ★4.93 · 1 bedroom · 1 bed · 1 private bath,Glen,City of Greater Geelong,-38.24311,144.3793,Private room,55,1,73,24/06/2023,10.23,1,Victoria,71,4.93,,,,,,,,,,,,,,,,,,,,,,
Home in Forest Hill · ★4.85 · 1 bedroom · 1 bed · 1.5 shared baths,Donna,City of Whitehorse,-37.83881,145.17634,Private room,55,1,54,18/05/2023,0.45,2,Victoria,365,4.85,,,,,,,,,,,,,,,,,,,,,,
Home in Altona Meadows · ★3.50 · 1 bedroom · 2 beds · 1 shared bath,Robert,City of Hobsons Bay,-37.86513,144.7762,Private room,55,7,8,26/04/2023,0.07,3,Victoria,360,3.5,,,,,,,,,,,,,,,,,,,,,,
Home in Glen Waverley · ★4.57 · 1 bedroom · 1 bed · 1 shared bath,Gillian,City of Monash,-37.88433,145.15159,Private room,55,1,7,16/08/2023,0.83,7,Victoria,338,4.57,,,,,,,,,,,,,,,,,,,,,,
Townhouse in Northcote · ★4.90 · 1 bedroom · 1 bed · 1.5 baths,Mark,City of Darebin,-37.7855,144.99832,Private room,55,5,33,7/08/2023,0.36,1,Victoria,9,4.9,,,,,,,,,,,,,,,,,,,,,,
Home in Glen Waverley · ★4.89 · 1 bedroom · 1 bed · 1 bath,Henry,City of Monash,-37.87894,145.17059,Private room,55,2,9,14/10/2018,0.1,6,Victoria,216,4.89,,,,,,,,,,,,,,,,,,,,,,
Rental unit in Elwood · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,Emma,City of Port Phillip,-37.87975,144.98304,Private room,55,10,74,7/07/2023,0.63,2,Victoria,64,4.85,,,,,,,,,,,,,,,,,,,,,,
Home in Richmond · 1 bedroom · 1 bed · 1.5 baths,Amy,City of Yarra,-37.81941,144.99207,Private room,55,1,0,,,1,Victoria,0,0,,,,,,,,,,,,,,,,,,,,,,
Home in Sandringham · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,Susan,City of Bayside,-37.95653904,145.0182986,Private room,55,2,32,26/08/2023,0.35,1,Victoria,29,4.91,,,,,,,,,,,,,,,,,,,,,,
Home in Endeavour Hills · ★4.74 · 1 bedroom · 1 bed · 1 bath,Max,City of Casey,-37.97519,145.27201,Private room,55,1,34,30/07/2023,0.36,6,Victoria,361,4.74,,,,,,,,,,,,,,,,,,,,,,
Home in Abbotsford · 1 bedroom · 1 bed · 1 bath,Sean,City of Yarra,-37.80671,144.99891,Private room,55,31,1,17/08/2015,0.01,1,Victoria,0,0,,,,,,,,,,,,,,,,,,,,,,
Home in Caulfield · 1 bedroom · 1 bed · 1 bath,Levi,City of Glen Eira,-37.88222,145.02247,Private room,55,1,1,13/11/2015,0.01,1,Victoria,0,0,,,,,,,,,,,,,,,,,,,,,,
Home in Carlton  · 1 bedroom · 1 bed · 2 baths,Tommaso,Melbourne,-37.79519,144.96856,Private room,55,1,0,,,1,Victoria,0,0,,,,,,,,,,,,,,,,,,,,,,
Home in Brunswick · 1 bedroom · 1 bed · 1 bath,Kylie,City of Merri-bek,-37.75453,144.95498,Private room,55,3,1,10/10/2015,0.01,2,Victoria,0,0,,,,,,,,,,,,,,,,,,,,,,
Rental unit in West Melbourne · 1 bedroom · 2 beds · 1 shared bath,Anchana,Melbourne,-37.8098,144.95154,Shared room,55,1,0,,,1,Victoria,0,0,,,,,,,,,,,,,,,,,,,,,,
Home in Toorak · 1 bedroom · 1 bed · 1 bath,Claudio,City of Stonnington,-37.83567,145.01846,Private room,55,3,2,12/09/2016,0.02,1,Victoria,0,0,,,,,,,,,,,,,,,,,,,,,,
Rental unit in Melbourne · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,Zoey,Melbourne,-37.81877,144.95653,Shared room,55,1,9,1/10/2016,0.1,2,Victoria,0,4.67,,,,,,,,,,,,,,,,,,,,,,
Home in South Yarra · 1 bedroom · 1 bed · 1 bath,Ted,City of Stonnington,-37.84203,145.00146,Private room,55,1,0,,,1,Victoria,0,0,,,,,,,,,,,,,,,,,,,,,,
Home in Croydon · 1 bedroom · 1 bed · 1 bath,Astrid,City of Maroondah,-37.80263,145.26783,Private room,55,1,0,,,1,Victoria,0,0,,,,,,,,,,,,,,,,,,,,,,
Rental unit in Elsternwick · 1 bedroom · 1 bed · 1 bath,Zowie,City of Glen Eira,-37.88872,145.00167,Private room,55,2,1,7/05/2016,0.01,1,Victoria,0,0,,,,,,,,,,,,,,,,,,,,,,
Rental unit in Saint Kilda · 2 bedrooms · 1 bed · 1 shared bath,Alfie,City of Port Phillip,-37.86373,144.98587,Private room,55,1,0,,,3,Victoria,0,0,,,,,,,,,,,,,,,,,,,,,,
Home in Bayswater North · 1 bedroom · 1 bed · 1 bath,Beck,City of Maroondah,-37.83289,145.29195,Private room,55,1,0,,,1,Victoria,0,0,,,,,,,,,,,,,,,,,,,,,,
Rental unit in Saint Kilda East · 1 bedroom · 1 bed · 1.5 shared baths,Lucy,City of Port Phillip,-37.86291,145.00949,Private room,55,2,1,8/07/2018,0.02,2,Victoria,0,0,,,,,,,,,,,,,,,,,,,,,,
Rental unit in Essendon · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,Clare,City of Moonee Valley,-37.75312,144.90621,Private room,55,2,20,12/02/2018,0.24,1,Victoria,0,4.95,,,,,,,,,,,,,,,,,,,,,,
Home in South Yarra · ★4.70 · 1 bedroom · 1 bed · 1 shared bath,Innes,City of Stonnington,-37.84577,145.00365,Private room,55,7,46,14/08/2023,0.66,6,Victoria,70,4.7,,,,,,,,,,,,,,,,,,,,,,
Home in Frankston · ★4.98 · 1 bedroom · 1 bed · 1 shared bath,Vicki,"Frankston, Victoria",-38.14821,145.14294,Private room,55,7,47,31/08/2023,0.61,8,Victoria,45,4.98,,,,,,,,,,,,,,,,,,,,,,
Townhouse in Fitzroy North · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,Gaby,City of Merri-bek,-37.77555,144.97845,Private room,55,4,8,11/02/2020,0.1,1,Victoria,0,4.8,,,,,,,,,,,,,,,,,,,,,,
Home in Fitzroy North · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,Chris And Chihiro,City of Yarra,-37.78526,144.97988,Private room,55,3,85,5/07/2020,1.05,1,Victoria,0,4.92,,,,,,,,,,,,,,,,,,,,,,
Townhouse in Maribyrnong · ★4.83 · 1 bedroom · 1 bed · 1 private bath,Sankeita,"Maribyrnong, Victoria",-37.78554,144.89663,Private room,55,2,6,13/08/2017,0.08,1,Victoria,0,4.83,,,,,,,,,,,,,,,,,,,,,,
Rental unit in Carlton · 2 bedrooms · 1 bed · 1 private bath,Eva,Melbourne,-37.80128,144.96499,Private room,55,1,2,27/01/2018,0.03,1,Victoria,0,0,,,,,,,,,,,,,,,,,,,,,,
Home in Berwick · ★4.91 · 1 bedroom · 1 bed · 1 private bath,Piero,City of Casey,-38.08567,145.35477,Private room,55,2,133,1/09/2023,1.71,1,Victoria,155,4.91,,,,,,,,,,,,,,,,,,,,,,
Home in Moonee Ponds · 1 bedroom · 1 bed · 1 shared bath,Anna,City of Moonee Valley,-37.76828,144.91795,Private room,55,1,0,,,1,Victoria,0,0,,,,,,,,,,,,,,,,,,,,,,
Home in Footscray · ★4.89 · 1 bedroom · 1 bed · 2 shared baths,Ethan,"Maribyrnong, Victoria",-37.80454,144.90436,Private room,55,2,61,28/08/2023,0.8,10,Victoria,248,4.89,,,,,,,,,,,,,,,,,,,,,,
Home in Carlton · ★4.25 · 1 bedroom · 1 bed · 2.5 shared baths,Flexistayz,Melbourne,-37.80046,144.97032,Private room,55,7,16,22/07/2023,0.23,327,Victoria,90,4.25,,,,,,,,,,,,,,,,,,,,,,
Home in Carlton · ★4.71 · 1 bedroom · 1 bed · 3.5 shared baths,Flexistayz,Melbourne,-37.80658,144.96596,Private room,55,7,7,5/02/2023,0.23,327,Victoria,90,4.71,,,,,,,,,,,,,,,,,,,,,,
Home in Carlton · ★4.20 · 1 bedroom · 1 bed · 3.5 shared baths,Flexistayz,Melbourne,-37.80576,144.96767,Private room,55,7,5,2/06/2023,0.24,327,Victoria,90,4.2,,,,,,,,,,,,,,,,,,,,,,
Rental unit in Toorak · 1 bedroom · 1 bed · 1 bath,Maya,City of Stonnington,-37.84502,145.00663,Private room,55,1,0,,,1,Victoria,0,0,,,,,,,,,,,,,,,,,,,,,,
Home in Carlton · ★4.38 · 1 bedroom · 1 bed · 3.5 shared baths,Flexistayz,Melbourne,-37.80617,144.96809,Private room,55,7,8,26/05/2023,0.14,327,Victoria,90,4.38,,,,,,,,,,,,,,,,,,,,,,
Villa in Chadstone · 1 bedroom · 1 bed · 1 shared bath,Janice,City of Monash,-37.8839,145.09283,Shared room,55,7,0,,,1,Victoria,0,0,,,,,,,,,,,,,,,,,,,,,,
Home in Glen Waverley · 1 bedroom · 1 bed · 1 shared bath,Vivian,City of Monash,-37.88358,145.16188,Private room,55,1,2,13/07/2017,0.03,1,Victoria,0,0,,,,,,,,,,,,,,,,,,,,,,
Home in Footscray · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,Ethan,"Maribyrnong, Victoria",-37.80449,144.90293,Private room,55,4,60,28/07/2023,0.83,10,Victoria,253,4.8,,,,,,,,,,,,,,,,,,,,,,
Home in Flemington · ★5.0 · 2 bedrooms · 1 bed · 1 shared bath,Natasa And Ben,City of Moonee Valley,-37.78371,144.92309,Private room,55,1,5,22/11/2017,0.07,1,Victoria,0,5,,,,,,,,,,,,,,,,,,,,,,
Home in Elwood · ★4.58 · 1 bedroom · 1 bed · 1 shared bath,Georgia,City of Port Phillip,-37.87448,144.98967,Private room,55,1,13,14/11/2017,0.17,1,Victoria,0,4.58,,,,,,,,,,,,,,,,,,,,,,
Guest suite in Brighton · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,Janette,City of Bayside,-37.91517,144.98815,Private room,55,2,4,10/12/2017,0.05,1,Victoria,0,5,,,,,,,,,,,,,,,,,,,,,,
Rental unit in Melbourne · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,Deandra,City of Port Phillip,-37.85297,144.98128,Private room,55,60,11,20/03/2020,0.15,1,Victoria,89,4.91,,,,,,,,,,,,,,,,,,,,,,
Home in Mooroolbark · ★4.94 · 3 bedrooms · 1 bed · 1 private bath,Warwick,Yarra Ranges Shire,-37.76399,145.32111,Private room,55,1,106,29/08/2023,1.48,3,Victoria,179,4.94,,,,,,,,,,,,,,,,,,,,,,
Rental unit in South Yarra · ★4.50 · 4 bedrooms · 1 bed · 1 shared bath,Neel,City of Stonnington,-37.83943428,145.0002379,Private room,55,20,6,6/07/2023,0.09,9,Victoria,184,4.5,,,,,,,,,,,,,,,,,,,,,,
Home in Mooroolbark · ★4.96 · 3 bedrooms · 1 bed · Private half-bath,Warwick,Yarra Ranges Shire,-37.76262,145.32175,Private room,55,1,48,8/07/2023,0.68,3,Victoria,19,4.96,,,,,,,,,,,,,,,,,,,,,,
Rental unit in Abbotsford · 1 bedroom · 1 bed · 1 shared bath,Shaun,City of Yarra,-37.81034,145.00904,Private room,55,1,2,11/03/2018,0.03,1,Victoria,0,0,,,,,,,,,,,,,,,,,,,,,,
Rental unit in Prahran · 1 bedroom · 2 beds · 2 baths,Colman,City of Stonnington,-37.84928,144.98895,Private room,55,1,0,,,1,Victoria,0,0,,,,,,,,,,,,,,,,,,,,,,
Rental unit in Melbourne · Studio · 1 bed · 1 private bath,Pengfei,Melbourne,-37.81797,144.95309,Private room,55,7,0,,,1,Victoria,0,0,,,,,,,,,,,,,,,,,,,,,,
Rental unit in Melbourne · ★4.30 · 1 bedroom · 1 bed · 1 shared bath,Nan,Melbourne,-37.80936,144.96001,Private room,55,1000,52,13/06/2020,0.74,3,Victoria,0,4.3,,,,,,,,,,,,,,,,,,,,,,
Townhouse in Notting Hill · ★4.60 · 1 bedroom · 1 bed · 2.5 baths,Wei,City of Monash,-37.90643,145.14403,Private room,55,12,5,18/01/2018,0.07,1,Victoria,0,4.6,,,,,,,,,,,,,,,,,,,,,,
Rental unit in Melbourne · ★4.56 · 1 bedroom · 1 bed · 1 shared bath,Jeremy,Melbourne,-37.81572,144.95696,Private room,55,2,17,20/07/2018,0.24,1,Victoria,0,4.56,,,,,,,,,,,,,,,,,,,,,,
Home in Parkville · 1 bedroom · 2 beds · 1.5 shared baths,Marie,Melbourne,-37.79668,144.95436,Private room,55,4,0,,,2,Victoria,0,0,,,,,,,,,,,,,,,,,,,,,,
Rental unit in Williams Landing · 1 bedroom · 1 bed · 1 private bath,Ali,City of Wyndham,-37.86673,144.74192,Private room,55,2,0,,,1,Victoria,0,0,,,,,,,,,,,,,,,,,,,,,,
Rental unit in Southbank · ★4.24 · 1 bedroom · 1 bed · 1 shared bath,Monica,Melbourne,-37.82594,144.95927,Private room,55,1,31,31/10/2019,0.45,1,Victoria,0,4.24,,,,,,,,,,,,,,,,,,,,,,
Home in South Yarra · 1 bedroom · 1 bed · 1 shared bath,Tom,City of Stonnington,-37.84093,144.99741,Private room,55,2,1,19/12/2017,0.01,1,Victoria,0,0,,,,,,,,,,,,,,,,,,,,,,
Rental unit in South Melbourne · ★4.76 · 1 bedroom · 1 bed · 1 shared bath,Am,Port Phillip,-37.83055,144.95078,Private room,55,1,51,3/04/2023,0.73,4,Victoria,0,4.76,,,,,,,,,,,,,,,,,,,,,,
Townhouse in Glenroy · 1 bedroom · 1 bed · 1 private bath,Vivian,City of Merri-bek,-37.70598,144.92239,Private room,55,1,0,,,1,Victoria,0,0,,,,,,,,,,,,,,,,,,,,,,
Rental unit in Melbourne · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,Mohsen,Melbourne,-37.80948,144.96069,Private room,55,1,24,20/06/2020,0.35,3,Victoria,0,4.92,,,,,,,,,,,,,,,,,,,,,,
Rental unit in Melbourne · ★4.0 · 1 bedroom · 1 bed · 1 shared bath,Rachel,Melbourne,-37.80811,144.95723,Private room,55,5,5,2/01/2019,0.07,5,Victoria,0,4,,,,,,,,,,,,,,,,,,,,,,
Rental unit in Notting Hill · ★4.67 · 1 bedroom · 1 bed · 1 private bath,Erin,City of Monash,-37.90391,145.14212,Private room,55,1,3,2/02/2018,0.04,1,Victoria,0,4.67,,,,,,,,,,,,,,,,,,,,,,
Condo in Caulfield North · ★4.0 · 1 bedroom · 1 bed · 1 private bath,Yang,City of Glen Eira,-37.87555,145.03752,Private room,55,1,3,28/12/2018,0.05,1,Victoria,0,4,,,,,,,,,,,,,,,,,,,,,,
Rental unit in North Melbourne · ★4.30 · 1 bedroom · 1 bed · 1 private bath,Mathew,Melbourne,-37.8014,144.95685,Private room,55,4,13,26/05/2018,0.19,1,Victoria,0,4.3,,,,,,,,,,,,,,,,,,,,,,
Rental unit in Melbourne · 1 bedroom · 1 bed · 1.5 shared baths,Rovena,City of Port Phillip,-37.84201,144.97542,Private room,55,3,0,,,1,Victoria,0,0,,,,,,,,,,,,,,,,,,,,,,
Rental unit in Glen Waverley · 2 bedrooms · 1 bed · 1 private bath,学军,City of Monash,-37.90391,145.14452,Private room,55,2,0,,,1,Victoria,0,0,,,,,,,,,,,,,,,,,,,,,,
Home in Mitcham · ★4.69 · 1 bedroom · 1 bed · 1.5 shared baths,Wanlin,Whitehorse,-37.81468,145.20925,Private room,55,3,39,12/08/2023,0.58,8,Victoria,71,4.69,,,,,,,,,,,,,,,,,,,,,,
Rental unit in Melbourne · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,Rachel,Melbourne,-37.8084,144.95906,Private room,55,2,9,10/07/2018,0.13,5,Victoria,0,4.67,,,,,,,,,,,,,,,,,,,,,,
Townhouse in Glen Waverley · ★5.0 · Studio · 1 bed · 1 shared bath,Qi,City of Monash,-37.88887,145.16362,Private room,55,1,3,23/03/2018,0.04,1,Victoria,0,5,,,,,,,,,,,,,,,,,,,,,,
Bungalow in Endeavour Hills · ★3.93 · 1 bedroom · 2 beds · 1 shared bath,Max,City of Casey,-37.97436,145.27271,Private room,55,1,27,15/05/2023,0.41,6,Victoria,331,3.93,,,,,,,,,,,,,,,,,,,,,,
Home in Brunswick · ★4.56 · 1 bedroom · 1 bed · 1 private bath,Flexistayz,City of Merri-bek,-37.77832,144.96271,Private room,55,7,16,16/09/2022,0.26,327,Victoria,90,4.56,,,,,,,,,,,,,,,,,,,,,,
Bungalow in Endeavour Hills · ★4.26 · 1 bedroom · 1 bed · 1 shared bath,Max,City of Casey,-37.97398,145.27262,Private room,55,1,27,12/08/2023,0.42,6,Victoria,365,4.26,,,,,,,,,,,,,,,,,,,,,,
Rental unit in North Melbourne · 1 bedroom · 1 bed · 1 shared bath,Shihor,Melbourne,-37.79479,144.94812,Private room,55,43,0,,,1,Victoria,365,0,,,,,,,,,,,,,,,,,,,,,,
Rental unit in Fitzroy North · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,Steven,City of Yarra,-37.78332,144.97889,Private room,55,5,24,23/03/2020,0.39,1,Victoria,0,4.83,,,,,,,,,,,,,,,,,,,,,,
Rental unit in Collingwood · 1 bedroom · 1 bed · 1 private bath,Alex,City of Yarra,-37.80524,144.98599,Private room,55,10,1,7/06/2018,0.02,1,Victoria,0,0,,,,,,,,,,,,,,,,,,,,,,
Home in Burwood East · ★4.77 · 4 bedrooms · 1 bed · 1 shared bath,Grace,City of Whitehorse,-37.85031,145.14498,Private room,55,3,48,16/08/2023,0.76,4,Victoria,64,4.77,,,,,,,,,,,,,,,,,,,,,,
Rental unit in Saint Kilda · 1 bedroom · 1 bed · 1 bath,Sharon,City of Port Phillip,-37.86578,144.97684,Private room,55,2,2,20/08/2018,0.03,2,Victoria,0,0,,,,,,,,,,,,,,,,,,,,,,
Condo in Princes Hill · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,Myu,City of Yarra,-37.78382,144.96681,Private room,55,1,88,22/03/2020,1.42,1,Victoria,0,4.78,,,,,,,,,,,,,,,,,,,,,,
Home in Mount Waverley · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,Uma,City of Monash,-37.87778,145.13962,Private room,55,2,42,21/07/2023,0.71,2,Victoria,75,4.86,,,,,,,,,,,,,,,,,,,,,,
Home in Carlton North · ★5.0 · 1 bedroom · 1 bed · 1 private bath,Alexandra,City of Yarra,-37.78241,144.97708,Private room,55,3,3,28/06/2019,0.05,1,Victoria,0,5,,,,,,,,,,,,,,,,,,,,,,
Home in Mont Albert North · ★4.86 · 1 bedroom · 1 bed · 1 private bath,Ali,City of Whitehorse,-37.81209,145.11195,Private room,55,2,21,5/08/2023,0.35,1,Victoria,7,4.86,,,,,,,,,,,,,,,,,,,,,,
Home in Glen Waverley · 1 bedroom · 1 bed · 1 shared bath,Wu,City of Monash,-37.89594,145.16127,Private room,55,1,2,28/07/2018,0.03,1,Victoria,0,0,,,,,,,,,,,,,,,,,,,,,,
Rental unit in Melbourne · ★4.50 · 1 bedroom · 1 bed · 1 shared bath,Zhijun,Melbourne,-37.8094,144.96752,Private room,55,1,4,18/08/2018,0.06,1,Victoria,0,4.5,,,,,,,,,,,,,,,,,,,,,,
Rental unit in Melbourne · ★4.68 · 1 bedroom · 1 bed · 1 shared bath,Le,Melbourne,-37.81331,144.95969,Private room,55,1,28,8/12/2019,0.47,2,Victoria,0,4.68,,,,,,,,,,,,,,,,,,,,,,
Rental unit in South Melbourne · ★4.44 · 1 bedroom · 1 bed · 1 shared bath,David,City of Port Phillip,-37.83385,144.97079,Private room,55,1,41,22/02/2019,0.67,1,Victoria,0,4.44,,,,,,,,,,,,,,,,,,,,,,
